Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.47690725,7.5206337,7.3434248,7.12611389,..,..
Bulgaria,BGR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,562.34082031,624.52502441,689.90539551,697.8963623,..,..
Bulgaria,BGR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.12227011,4.13160944,4.23249435,4.21549892,..,..
Bulgaria,BGR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,310.03733992,343.09524268,397.63744044,412.84511231,..,..
Bulgaria,BGR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,44.86665344,45.06515121,42.3634758,40.8441391,..,..
Bulgaria,BGR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,252.30354464,281.45412743,292.26788429,285.04874017,..,..
Bulgaria,BGR,Urban population,SP.URB.TOTL,5298039,5283539,5269340,5256027,5248079,5245060
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.95963097,6.02940798,4.90988731,5.46494246,..,..
Burkina Faso,BFA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,40.98265457,44.51367188,40.26911545,42.3445282,..,..
Burkina Faso,BFA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.38884258,2.61084127,2.0870657,2.28508854,..,..
Burkina Faso,BFA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,16.42737716,19.27521451,17.11735616,17.7057667,..,..
Burkina Faso,BFA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,36.43960953,38.70116806,42.30842972,42.38819504,..,..
Burkina Faso,BFA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,14.93391828,17.22731088,17.03723027,17.94908109,..,..
Burkina Faso,BFA,Urban population,SP.URB.TOTL,5245964,5516712,5798635,6092351,6397866,6715693
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.71920919,7.90301847,8.2447691,7.99091434,..,..
Burundi,BDI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,21.78308105,23.15567589,22.40539742,20.56754112,..,..
Burundi,BDI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.91216838,2.04083753,2.28904033,2.66726708,..,..
Burundi,BDI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5.39600836,5.97961042,6.22053323,6.86518735,..,..
Burundi,BDI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,43.07648849,42.86956024,39.63681412,40.96768951,..,..
Burundi,BDI,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,9.38338598,9.92673648,8.88078613,8.4260468,..,..
Burundi,BDI,Urban population,SP.URB.TOTL,1299254,1375680,1456375,1541177,1629988,1722868
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.84664345,5.27825785,5.26637983,4.93621731,..,..
Cabo Verde,CPV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,151.74736023,173.79354858,190.45559692,177.89027405,..,..
Cabo Verde,CPV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.08039069,3.28108525,3.20918369,3.24621487,..,..
Cabo Verde,CPV,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,96.4463752,108.03401704,116.05828874,116.98636049,..,..
Cabo Verde,CPV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,31.33059502,29.85369301,29.66669846,27.39300728,..,..
Cabo Verde,CPV,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,47.54335197,51.88378947,56.50188982,48.72949226,..,..
Cabo Verde,CPV,Urban population,SP.URB.TOTL,344094,350777,357427,364030,370577,377047
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.11648464,5.72757244,6.18275642,6.98908329,..,..
Cambodia,KHM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,77.65436554,79.27455139,92.90358734,113.31044006,..,..
Cambodia,KHM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.33381462,1.51867294,1.66258287,1.69888663,..,..
Cambodia,KHM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,16.93399564,21.01974791,24.98236818,27.54318045,..,..
Cambodia,KHM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,59.24325562,64.29042816,66.61171722,69.18743134,..,..
Cambodia,KHM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,46.00497325,50.96594924,61.8846752,78.39658811,..,..
Cambodia,KHM,Urban population,SP.URB.TOTL,3560344,3678963,3800502,3924621,4051341,4180349
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.72950816,3.49216461,3.46510625,3.59539533,..,..
Cameroon,CMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,50.88278198,49.76703644,53.17176819,53.99584961,..,..
Cameroon,CMR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.37905285,0.14560163,0.21044466,0.12061489,..,..
Cameroon,CMR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5.17153014,2.0749774,3.22925578,1.8114012,..,..
Cameroon,CMR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,80.02626038,86.31484222,85.22342682,82.43981934,..,..
Cameroon,CMR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,40.7195886,42.95634347,45.31480416,44.51408246,..,..
Cameroon,CMR,Urban population,SP.URB.TOTL,13202430,13702217,14215415,14741260,15279799,15830364
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.02296066,10.83538342,10.80637455,10.84447765,..,..
Canada,CAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4629.375,4865.07080078,5018.71142578,5048.37255859,..,..
Canada,CAN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.67784119,7.56277943,7.58277988,7.60929585,..,..
Canada,CAN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3224.5060744,3395.67656192,3521.60526314,3542.31549705,..,..
Canada,CAN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,30.346838,30.20293427,29.83049202,29.83252716,..,..
Canada,CAN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,1404.86885656,1469.39398973,1497.10624551,1506.05718408,..,..
Canada,CAN,Urban population,SP.URB.TOTL,29357013,29729549,30175056,30638234,31023904,31229095
Cayman Islands,CYM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..
Cayman Islands,CYM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..
Cayman Islands,CYM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..
Cayman Islands,CYM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..
Cayman Islands,CYM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..
Cayman Islands,CYM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..
Cayman Islands,CYM,Urban population,SP.URB.TOTL,62564,63382,64172,64948,65720,66498
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.44400311,6.6654377,10.99530983,7.75300884,..,..
Central African Republic,CAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,21.89539337,30.05440521,53.6903801,37.19958115,..,..
Central African Republic,CAF,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.59953207,0.72882235,0.68856221,0.81950128,..,..
Central African Republic,CAF,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2.41127521,3.2862543,3.36226694,3.9320352,..,..
Central African Republic,CAF,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,56.16416931,57.60929489,42.36107254,61.30540466,..,..
Central African Republic,CAF,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,12.29736592,17.31413078,22.74382071,22.805353,..,..
Central African Republic,CAF,Urban population,SP.URB.TOTL,1843116,1883450,1930199,1982061,2038064,2098276
Chad,TCD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.05077505,4.55722904,4.1669445,4.3536315,..,..
Chad,TCD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,35.39419937,30.59851456,29.69879913,29.85083008,..,..
Chad,TCD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.82245696,0.69614929,0.69780171,0.75380653,..,..
Chad,TCD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5.76351306,4.67414164,4.9733974,5.16850142,..,..
Chad,TCD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,61.63221741,64.41228485,67.85359192,62.25108337,..,..
Chad,TCD,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,21.81423184,19.70920125,20.15170086,18.58246682,..,..
Chad,TCD,Urban population,SP.URB.TOTL,3302147,3432531,3569009,3712275,3863362,4022553
Channel Islands,CHI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..
Channel Islands,CHI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..
Channel Islands,CHI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..
Channel Islands,CHI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..
Channel Islands,CHI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..
Channel Islands,CHI,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..
Channel Islands,CHI,Urban population,SP.URB.TOTL,51629,52141,52707,53283,53832,54347
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.51866722,9.06854153,9.15850449,9.33272362,..,..
Chile,CHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1171.62304688,1360.17358398,1455.11669922,1375.80297852,..,..
Chile,CHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.22976255,4.57049799,4.65451193,4.7519598,..,..
Chile,CHL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,581.7443604,685.52047515,739.51575018,700.52022884,..,..
Chile,CHL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,50.34713745,49.60051727,49.17825317,49.08281326,..,..
Chile,CHL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,589.87863298,674.65318363,715.60100019,675.28285549,..,..
Chile,CHL,Urban population,SP.URB.TOTL,15918735,16159784,16400007,16610132,16770077,16871720
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.97955608,5.06592178,5.16790485,5.3502779,..,..
China,CHN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,395.35995483,437.25674438,501.05938721,535.13336182,..,..
China,CHN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.89319348,2.87102747,2.91554689,2.99503422,..,..
China,CHN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,229.709797,247.80805121,282.67976485,299.56252019,..,..
China,CHN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,41.89694977,43.32621002,43.58293152,44.02029037,..,..
China,CHN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,165.64376868,189.44678744,218.37635363,235.56726056,..,..
China,CHN,Urban population,SP.URB.TOTL,787376534,809246214,829760595,848982855,866810508,882894483
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.53117037,7.67864275,7.62541389,7.70943594,..,..
Colombia,COL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,442.13824463,489.64459229,513.15869141,495.32971191,..,..
Colombia,COL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.29663372,5.4549818,5.46089888,5.54188728,..,..
Colombia,COL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,310.95358516,347.84822806,367.49579912,356.06513903,..,..
Colombia,COL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,29.67050934,28.95903969,28.38554382,28.11552811,..,..
Colombia,COL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,131.18467025,141.79637463,145.66288076,139.2645676,..,..
Colombia,COL,Urban population,SP.URB.TOTL,38592067,39346013,40115208,40827302,41431388,41904698
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.65263557,5.26807404,4.90244007,5.17030334,..,..
Comoros,COM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,59.23079681,69.73937988,69.41635895,72.32379913,..,..
Comoros,COM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.57399994,0.67584759,0.76553828,0.83081788,..,..
Comoros,COM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,7.30735747,8.94695008,10.83967882,11.62173655,..,..
Comoros,COM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,74.9980011,67.36680603,71.24450684,66.36086273,..,..
Comoros,COM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,44.42191407,46.9811923,49.45533991,47.99469404,..,..
Comoros,COM,Urban population,SP.URB.TOTL,227692,234270,241082,248154,255487,263098
"Congo, Dem. Rep.",COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.36603069,4.15646648,3.30249262,3.53626084,..,..
"Congo, Dem. Rep.",COD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,20.57792664,19.41378212,18.52062225,20.57073212,..,..
"Congo, Dem. Rep.",COD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.55122471,0.41352716,0.4979623,0.55936718,..,..
"Congo, Dem. Rep.",COD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2.59802606,1.93147854,2.79260914,3.2538868,..,..
"Congo, Dem. Rep.",COD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,44.1463089,47.57791901,49.70477295,45.35538864,..,..
"Congo, Dem. Rep.",COD,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,9.08439479,9.23667387,9.2056325,9.32993526,..,..
"Congo, Dem. Rep.",COD,Urban population,SP.URB.TOTL,34121209,35717778,37376674,39095679,40874034,42710962
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.79067516,2.51812744,1.93649173,2.08331084,..,..
"Congo, Rep.",COG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,56.93314743,54.75907516,49.46409988,48.55877304,..,..
"Congo, Rep.",COG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.20435894,0.96620154,0.68406534,0.78319961,..,..
"Congo, Rep.",COG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,24.57038114,21.01097025,17.47318621,18.25517912,..,..
"Congo, Rep.",COG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,51.72954178,54.38468552,59.19979095,54.056633,..,..
"Congo, Rep.",COG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,29.45125652,29.78054849,29.28264712,26.24923767,..,..
"Congo, Rep.",COG,Urban population,SP.URB.TOTL,3287507,3396521,3509318,3625007,3742867,3862781
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.31724358,7.04522943,7.29572248,7.27393246,..,..
Costa Rica,CRI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,878.88891602,861.32006836,909.6730957,921.58575439,..,..
Costa Rica,CRI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.36528778,5.17889643,5.28166151,5.27621126,..,..
Costa Rica,CRI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,644.43555529,633.15003116,658.54824604,668.48040316,..,..
Costa Rica,CRI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,26.64774323,26.43719292,27.59983826,27.46307182,..,..
Costa Rica,CRI,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,234.20406302,227.70882818,251.06827693,253.09577577,..,..
Costa Rica,CRI,Urban population,SP.URB.TOTL,3808499,3888685,3966558,4041885,4114567,4184474
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.35172296,3.30509853,3.11891103,3.29862952,..,..
Cote d'Ivoire,CIV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,67.48299408,69.77150726,72.17318726,75.08779144,..,..
Cote d'Ivoire,CIV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.86090881,0.94937867,0.90654147,0.95927447,..,..
Cote d'Ivoire,CIV,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,17.33338474,20.04163932,20.97783234,21.83628109,..,..
Cote d'Ivoire,CIV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,59.38405228,58.24119949,58.65667343,55.6829567,..,..
Cote d'Ivoire,CIV,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,40.07413486,40.63576673,42.33439325,41.81110112,..,..
